"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"HVEGBUS","197906","85.227","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","197907","77.659","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","197908","72.539","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","197909","64.754","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","197910","68.809","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","197911","76.315","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","197912","77.545","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","197913","954.619","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198001","86.249","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198002","72.94","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198003","83.021","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198004","87.852","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198005","98.487","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198006","94.363","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198007","83.488","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198008","69.712","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198009","63.092","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198010","60.958","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198011","65.569","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198012","76.053","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198013","941.784","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198101","76.219","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198102","71.99","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198103","70.193","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198104","70.706","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198105","82.165","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198106","89.974","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198107","85.753","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198108","73.75","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198109","60.807","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198110","61.718","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198111","64.703","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198112","81.474","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198113","889.452","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198201","91.768","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
"HVEGBUS","198202","91.066","6","Conventional Hydroelectric Power Consumed by the Electric Power Sector","Trillion Btu"
